OBJECTID,SiteID,DamageID1,ConfidenceID,SensorDate,SensorID,Settlement_Name,DamageCause,DatePeriod,CountyID,Shape_Length,Shape_Area,Lat,Long,DatePeriodStart,DatePeriodEnd,Start Dt,End Dt,Radius (m)
"1,988",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00063366,3.20E-08,36.20726715,37.16345649,6/6/14,1/25/15,218,451,12.43904323
"1,989",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000476508,1.81E-08,36.20939285,37.16448348,6/6/14,1/25/15,218,451,9.354205539
"1,990",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000950897,7.20E-08,36.23503929,37.14141353,6/6/14,1/25/15,218,451,18.66990242
"1,991",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000842201,5.64E-08,36.23665615,37.14307897,6/6/14,1/25/15,218,451,16.53595328
"1,992",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000765257,4.66E-08,36.2324471,37.13982648,6/6/14,1/25/15,218,451,15.02480396
"1,993",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000756021,4.55E-08,36.23393462,37.1429267,6/6/14,1/25/15,218,451,14.84362338
"1,994",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000648623,3.35E-08,36.23122968,37.14099479,6/6/14,1/25/15,218,451,12.73474762
"1,995",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000631047,3.17E-08,36.23303863,37.1441009,6/6/14,1/25/15,218,451,12.38981387
"1,996",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000657906,3.44E-08,36.23387701,37.13896917,6/6/14,1/25/15,218,451,12.91724316
"1,997",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000708546,4.00E-08,36.23285075,37.13978379,6/6/14,1/25/15,218,451,13.91139786
"1,998",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000836613,5.57E-08,36.22921305,37.14206175,6/6/14,1/25/15,218,451,16.42544713
"1,999",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000917818,6.70E-08,36.22915108,37.14487466,6/6/14,1/25/15,218,451,18.01974177
"2,000",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000973492,7.54E-08,36.22839318,37.13944009,6/6/14,1/25/15,218,451,19.11270791
"2,001",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00080338,5.14E-08,36.22619412,37.14295347,6/6/14,1/25/15,218,451,15.77266658
"2,002",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000772724,4.75E-08,36.2285081,37.14477294,6/6/14,1/25/15,218,451,15.17103595
"2,003",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000602467,2.89E-08,36.2276468,37.13955085,6/6/14,1/25/15,218,451,11.82827191
"2,004",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000734928,4.30E-08,36.22513647,37.14471777,6/6/14,1/25/15,218,451,14.42866726
"2,005",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000614683,3.01E-08,36.22778027,37.14427556,6/6/14,1/25/15,218,451,12.06811949
"2,006",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000693297,3.82E-08,36.22649606,37.14346374,6/6/14,1/25/15,218,451,13.61144053
"2,007",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000666726,3.54E-08,36.20433775,37.18034407,6/6/14,1/25/15,218,451,13.08790906
"2,008",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000653778,3.40E-08,36.21172485,37.17902337,6/6/14,1/25/15,218,451,12.83435183
"2,009",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000829804,5.48E-08,36.20599256,37.18340496,6/6/14,1/25/15,218,451,16.28931707
"2,010",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000681254,3.69E-08,36.20771904,37.18800723,6/6/14,1/25/15,218,451,13.37337583
"2,011",Building (General / Default),Destroyed (bld),Very High,6/6/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-06JUN14,760,0.001013202,8.17E-08,36.20189675,37.15530926,2/20/14,6/6/14,112,218,19.88894297
"2,012",Building (General / Default),Destroyed (bld),Very High,6/6/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-06JUN14,760,0.000675551,3.63E-08,36.19805281,37.15387318,2/20/14,6/6/14,112,218,13.26060395
"2,013",Building (General / Default),Destroyed (bld),Very High,6/6/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-06JUN14,760,0.00070788,3.99E-08,36.20006226,37.15636455,2/20/14,6/6/14,112,218,13.89539526
"2,014",Building (General / Default),Destroyed (bld),Very High,6/6/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-06JUN14,760,0.000797029,5.06E-08,36.19585297,37.15243011,2/20/14,6/6/14,112,218,15.64492728
"2,015",Building (General / Default),Destroyed (bld),Very High,4/26/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-26APR14,760,0.001249896,1.24E-07,36.17916508,37.14608126,2/20/14,4/26/14,112,177,24.53160919
"2,016",Building (General / Default),Destroyed (bld),Very High,4/26/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-26APR14,760,0.000766478,4.68E-08,36.17957159,37.14645177,2/20/14,4/26/14,112,177,15.04365799
"2,017",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000836848,5.57E-08,36.17697599,37.14416328,6/6/14,1/25/15,218,451,16.42452689
"2,018",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00081718,5.31E-08,36.17965226,37.14188429,6/6/14,1/25/15,218,451,16.03879965
"2,019",Building (General / Default),Destroyed (bld),Very High,4/26/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-26APR14,760,0.000699211,3.89E-08,36.17855124,37.14606993,2/20/14,4/26/14,112,177,13.72332485
"2,020",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00058526,2.73E-08,36.17964386,37.14467558,6/6/14,1/25/15,218,451,11.48690545
"2,021",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000852139,5.78E-08,36.17331086,37.13119744,6/6/14,1/25/15,218,451,16.72424868
"2,022",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000970758,7.50E-08,36.17154057,37.13220598,6/6/14,1/25/15,218,451,19.05207298
"2,023",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000738524,4.34E-08,36.16934537,37.13133005,6/6/14,1/25/15,218,451,14.49404017
"2,024",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000775816,4.79E-08,36.16873022,37.13144498,6/6/14,1/25/15,218,451,15.22586647
"2,025",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000449118,1.61E-08,36.17353004,37.12891465,6/6/14,1/25/15,218,451,8.814494142
"2,026",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000971593,7.51E-08,36.16866608,37.12933063,6/6/14,1/25/15,218,451,19.06810567
"2,027",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000808411,5.20E-08,36.16855432,37.13065327,6/6/14,1/25/15,218,451,15.86555883
"2,028",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00070894,4.00E-08,36.17008251,37.13010555,6/6/14,1/25/15,218,451,13.91351488
"2,029",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.001060524,8.95E-08,36.17031783,37.12967615,6/6/14,1/25/15,218,451,20.81362559
"2,030",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000738521,4.34E-08,36.17007005,37.12954547,6/6/14,1/25/15,218,451,14.49406229
"2,031",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000648971,3.35E-08,36.1676009,37.13444428,6/6/14,1/25/15,218,451,12.73637227
"2,032",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000927402,6.84E-08,36.17066019,37.12938276,6/6/14,1/25/15,218,451,18.2010392
"2,033",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000812396,5.25E-08,36.17037331,37.12931445,6/6/14,1/25/15,218,451,15.94394182
"2,034",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00088192,6.19E-08,36.16899493,37.13016455,6/6/14,1/25/15,218,451,17.30825711
"2,035",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000902717,6.48E-08,36.16826473,37.13027739,6/6/14,1/25/15,218,451,17.71632571
"2,036",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000701547,3.92E-08,36.17131235,37.13310862,6/6/14,1/25/15,218,451,13.76852658
"2,037",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000738522,4.34E-08,36.16937832,37.13284459,6/6/14,1/25/15,218,451,14.49401805
"2,038",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000664935,3.52E-08,36.16853367,37.13024287,6/6/14,1/25/15,218,451,13.04975479
"2,039",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000738521,4.34E-08,36.16867092,37.12999306,6/6/14,1/25/15,218,451,14.49391953
"2,040",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00079228,5.00E-08,36.16890062,37.13056497,6/6/14,1/25/15,218,451,15.54899734
"2,041",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000662506,3.49E-08,36.16755588,37.13020926,6/6/14,1/25/15,218,451,13.00199322
"2,042",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000568094,2.57E-08,36.16572601,37.12978952,6/6/14,1/25/15,218,451,11.14899146
"2,043",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000851197,5.77E-08,36.16767265,37.13113392,6/6/14,1/25/15,218,451,16.70515732
"2,044",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000884133,6.22E-08,36.17015463,37.13065786,6/6/14,1/25/15,218,451,17.35182448
"2,045",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000787384,4.93E-08,36.17546894,37.12411315,6/6/14,1/25/15,218,451,15.45356377
"2,046",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000740835,4.37E-08,36.17526035,37.12420244,6/6/14,1/25/15,218,451,14.53996592
"2,047",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000922933,6.78E-08,36.17491404,37.12437066,6/6/14,1/25/15,218,451,18.11382511
"2,048",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000755509,4.54E-08,36.1746436,37.12450536,6/6/14,1/25/15,218,451,14.8278964
"2,049",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000697488,3.87E-08,36.17510821,37.12390881,6/6/14,1/25/15,218,451,13.68919735
"2,050",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000726716,4.20E-08,36.18867882,37.12847642,6/6/14,1/25/15,218,451,14.26406966
"2,051",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000665616,3.53E-08,36.18943892,37.1281994,6/6/14,1/25/15,218,451,13.06485707
"2,052",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000885203,6.24E-08,36.23777184,37.2107298,6/6/14,1/25/15,218,451,17.3803819
"2,053",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.00057374,2.62E-08,36.23811604,37.20818434,6/6/14,1/25/15,218,451,11.26503073
"2,054",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000666714,3.54E-08,36.23761698,37.20816512,6/6/14,1/25/15,218,451,13.09048726
"2,055",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000701828,3.92E-08,36.23747687,37.20937586,6/6/14,1/25/15,218,451,13.77990765
"2,056",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000652803,3.39E-08,36.20248806,37.20930108,6/6/14,1/25/15,218,451,12.81444562
"2,057",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000744313,4.41E-08,36.1960088,37.21086269,6/6/14,1/25/15,218,451,14.61016799
"2,058",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000652804,3.39E-08,36.195956,37.20880245,6/6/14,1/25/15,218,451,12.81392407
"2,059",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000797379,5.06E-08,36.1951351,37.20876234,6/6/14,1/25/15,218,451,15.65172164
"2,060",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.001094827,9.54E-08,36.18318115,37.17712131,6/6/14,1/25/15,218,451,21.48866251
"2,061",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000781396,4.86E-08,36.18216151,37.17611186,6/6/14,1/25/15,218,451,15.33671295
"2,062",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000837646,5.58E-08,36.19160882,37.16485562,6/6/14,1/25/15,218,451,16.44173692
"2,063",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000988989,7.78E-08,36.19132315,37.16481351,6/6/14,1/25/15,218,451,19.41238547
"2,064",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.0005531,2.43E-08,36.19489765,37.16552757,6/6/14,1/25/15,218,451,10.85674327
"2,065",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000720569,4.13E-08,36.19805448,37.16966178,6/6/14,1/25/15,218,451,14.14429036
"2,066",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.001072709,9.16E-08,36.1947644,37.1715126,6/6/14,1/25/15,218,451,21.0561417
"2,067",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000654221,3.41E-08,36.1973323,37.17020729,6/6/14,1/25/15,218,451,12.84185257
"2,068",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.0006496,3.36E-08,36.24004313,37.18085126,6/6/14,1/25/15,218,451,12.75465331
"2,069",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000686296,3.75E-08,36.23758927,37.17840444,6/6/14,1/25/15,218,451,13.4749567
"2,070",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000694397,3.84E-08,36.22481752,37.17948101,6/6/14,1/25/15,218,451,13.63290287
"2,071",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000649614,3.36E-08,36.22507637,37.17886073,6/6/14,1/25/15,218,451,12.7536925
"2,072",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000859496,5.88E-08,36.1676114,37.15355702,6/6/14,1/25/15,218,451,16.86801383
"2,073",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000505866,2.04E-08,36.16786846,37.15363895,6/6/14,1/25/15,218,451,9.92789309
"2,074",Building (General / Default),Destroyed (bld),Medium,12/23/2014,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),06JUN14-25JAN15,760,0.000327766,8.55E-09,36.16555011,37.15200948,6/6/14,1/25/15,218,451,6.432478782
"2,075",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),06JUN14-25JAN15,760,0.0001871,2.79E-09,36.16831745,37.15208968,6/6/14,1/25/15,218,451,3.671942447
"2,076",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),06JUN14-25JAN15,760,0.000250537,4.99E-09,36.16858733,37.15304467,6/6/14,1/25/15,218,451,4.916940631
"2,077",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),06JUN14-25JAN15,760,0.000173713,2.40E-09,36.17036831,37.15192513,6/6/14,1/25/15,218,451,3.409269259
"2,078",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000489498,1.91E-08,36.17062195,37.15453393,6/6/14,1/25/15,218,451,9.606825164
"2,079",Building (General / Default),Destroyed (bld),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),06JUN14-25JAN15,760,0.000955595,7.27E-08,36.16490664,37.15379619,6/6/14,1/25/15,218,451,18.75368233
"2,080",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),06JUN14-25JAN15,760,0.000147405,1.73E-09,36.16888564,37.15391339,6/6/14,1/25/15,218,451,2.892917539
